bayes_rating,Strategy Games,Abstract Games,Family Games,Thematic Games,Customizable Games,Wargames,Party Games,Children's Games
5.64003,0,0,0,0,0,0,1,0
5.4999,0,0,0,0,0,0,0,0
5.46009,0,0,1,0,0,0,0,0
5.60895,0,0,0,0,0,0,0,0
6.11402,0,0,0,0,0,1,0,0
5.61872,0,0,0,1,0,0,0,0
5.58051,0,0,0,0,0,1,0,0
5.51114,0,0,0,0,0,1,0,0
5.52661,0,0,0,0,0,1,0,0
5.86748,0,0,0,1,0,0,0,0
6.06449,0,0,0,1,0,0,0,0
5.52008,1,0,0,0,0,0,0,0
5.48699,0,1,0,0,0,0,0,0
5.511,0,1,0,0,0,0,0,0
6.21015,0,0,1,0,0,0,0,0
5.46522,0,0,0,0,0,0,0,1
5.75541,0,0,1,0,0,0,0,0
6.00035,0,0,1,1,0,0,0,0
5.82879,1,0,0,0,0,0,0,0
5.52129,0,0,0,0,0,0,0,0
5.6852,0,1,0,0,0,0,0,0
5.50001,0,1,0,0,0,0,0,0
7.31268,0,0,1,0,0,0,0,0
6.59386,0,0,0,1,0,0,0,0
5.50515,0,1,0,0,0,0,0,0
5.58101,0,0,1,0,0,0,0,0
6.47605,0,0,1,0,0,0,0,0
5.99753,1,0,0,0,0,0,0,0
5.65842,0,0,0,1,0,0,0,0
5.52028,0,0,0,0,0,0,0,0
5.81228,1,0,0,0,0,0,0,0
6.57506,0,0,0,0,0,1,0,0
5.82493,0,0,0,0,0,0,1,0
5.58139,0,0,0,0,0,0,0,0
5.61236,1,0,0,0,0,0,0,0
5.64071,0,0,1,0,0,0,0,0
5.64752,1,0,1,0,0,0,0,0
5.60252,1,0,0,1,0,0,0,0
5.43956,0,0,0,0,0,0,0,0
5.72333,0,1,0,0,0,0,0,0
5.52321,0,0,0,0,0,0,0,0
5.46769,0,0,0,0,0,0,0,0
5.48393,0,0,0,0,0,0,0,1
5.66627,0,0,1,0,0,0,0,0
5.83329,1,0,0,0,0,0,0,0
6.54031,1,0,0,0,0,0,0,0
5.50971,0,0,0,0,0,0,0,0
5.49487,0,0,0,0,0,0,0,0
5.48936,0,0,0,0,0,0,0,0
5.88938,1,0,0,1,0,0,0,0
5.50727,0,0,0,0,0,1,0,0
5.57319,0,0,0,0,0,0,0,1
5.7197,0,0,0,0,1,0,0,0
5.5613,0,0,0,0,0,0,0,0
5.46206,0,0,0,0,0,0,0,0
5.63512,1,1,0,0,0,0,0,0
5.65203,0,0,0,0,0,0,0,0
5.78373,1,0,0,0,0,0,0,0
5.53013,0,0,0,0,0,0,0,0
5.75682,0,1,1,0,0,0,0,0
5.50982,0,0,0,0,0,0,0,0
7.00811,1,0,0,0,0,0,0,0
5.51185,0,0,0,0,0,0,0,0
5.50426,0,0,0,0,0,0,0,0
6.46466,0,0,1,0,0,0,0,0
5.52067,0,0,0,0,0,0,0,0
5.51647,0,0,0,0,0,0,0,0
6.07166,0,0,1,0,0,0,0,0
5.70651,1,0,0,0,0,0,0,0
5.51975,0,0,0,0,0,0,0,0
5.55111,0,0,0,0,0,0,0,0
5.58151,0,0,0,0,0,0,1,0
5.68836,0,0,0,1,0,0,0,0
5.46391,0,0,0,0,0,0,0,0
5.5073,0,0,0,0,0,0,0,0
6.45495,1,0,0,0,0,0,0,0
6.26503,0,0,1,0,0,0,0,0
6.70026,1,0,1,0,0,0,0,0
5.50175,0,1,0,0,0,0,0,0
5.52715,0,0,0,0,0,0,0,0
5.89522,0,0,1,0,0,0,0,0
5.64879,0,0,0,0,0,0,0,0
5.60072,1,0,0,0,0,0,0,0
5.84591,1,0,0,0,0,1,0,0
5.79221,0,0,0,0,0,1,0,0
5.72094,0,0,0,0,0,0,0,0
5.48392,0,0,0,0,0,0,0,0
6.34974,0,0,1,0,0,0,0,0
5.51826,0,0,0,0,0,0,0,1
5.60354,0,0,1,0,0,0,0,0
5.59215,0,0,0,0,0,0,0,0
5.72146,0,0,1,0,0,0,0,0
6.24044,0,0,0,0,0,0,1,0
7.20399,1,0,0,0,0,0,0,0
5.46732,0,0,0,0,0,0,0,0
5.47829,0,0,0,0,0,0,0,0
6.31728,0,0,0,0,0,0,1,0
5.49547,0,0,0,0,0,0,0,0
5.52666,0,1,0,0,0,0,0,0
6.07924,1,0,1,0,0,0,0,0
5.52763,0,0,0,0,0,0,0,0
5.49438,0,0,0,0,0,0,0,0
5.84209,1,0,0,0,0,0,0,0
6.09216,0,0,0,1,0,0,0,0
5.72788,1,0,0,0,0,0,0,0
5.6143,0,0,0,0,0,0,0,1
6.67886,0,0,0,1,0,0,0,0
5.54962,0,0,0,0,0,0,0,0
5.7304,0,0,1,0,0,0,0,0
5.49123,0,0,0,0,0,0,0,0
5.91726,0,0,1,0,0,0,0,0
5.5661,0,0,0,0,0,0,0,0
5.48963,0,0,0,0,0,0,0,0
5.46679,0,1,0,0,0,0,0,0
6.13559,0,1,0,0,0,0,0,0
5.73791,1,1,0,0,0,0,0,0
5.67607,1,0,0,0,0,0,0,0
5.48705,0,0,0,0,0,0,0,0
5.52436,0,0,0,0,0,0,0,0
5.53631,1,0,0,0,0,1,0,0
5.51378,0,0,0,0,0,0,0,0
5.49459,0,0,0,0,0,0,0,0
5.57057,0,0,0,0,0,1,0,0
5.79043,1,0,1,0,0,0,0,0
5.58729,0,0,0,0,0,0,0,1
5.51763,0,0,0,0,0,0,0,0
5.50573,0,0,0,0,0,0,0,0
5.54104,0,0,0,0,0,0,0,1
5.70035,0,0,1,0,0,0,0,0
5.61129,0,0,0,1,0,1,0,0
5.54052,0,1,1,0,0,0,0,0
5.53434,0,0,0,0,0,0,0,0
6.33793,1,0,0,0,0,0,0,0
6.0881,1,0,0,0,0,1,0,0
5.63814,0,0,0,0,0,0,0,1
5.54677,0,1,0,0,0,0,0,0
5.50829,0,0,0,0,0,0,0,0
5.60984,0,0,0,0,0,0,0,0
5.47393,0,0,0,0,0,0,0,0
5.4898,0,0,0,0,0,0,0,0
5.49419,0,0,0,0,0,0,0,1
5.52673,0,1,0,0,0,0,0,0
5.44323,0,0,0,0,0,0,0,0
5.83529,1,0,0,0,0,0,0,0
5.53539,0,0,0,0,0,0,0,0
5.52415,0,0,0,0,0,0,0,0
5.4924,0,0,0,0,0,0,0,0
5.51345,0,0,0,0,0,0,0,0
5.50362,0,0,0,0,0,0,0,0
5.46856,0,0,0,0,0,0,0,0
5.52446,0,0,0,0,0,0,0,0
5.5534,0,0,0,0,0,0,0,0
5.61354,1,0,0,0,0,0,0,0
5.965,1,0,0,0,0,0,0,0
5.51195,0,0,0,0,0,0,0,0
5.56456,0,0,0,0,0,0,0,0
5.53449,0,0,0,0,0,0,0,0
5.52638,0,0,0,0,0,1,0,0
5.50079,0,0,0,0,0,0,0,0
6.27456,0,0,0,0,0,1,0,0
5.51961,0,0,0,0,0,1,0,0
6.77804,0,0,0,0,0,1,0,0
5.90423,1,0,1,0,0,0,0,0
6.01108,0,0,0,0,1,0,0,0
5.93466,0,1,0,0,0,0,0,0
6.73617,1,0,0,0,0,0,0,0
6.12994,0,0,1,0,0,0,0,0
5.53479,0,0,0,0,0,0,0,0
6.11898,0,0,0,1,0,1,0,0
5.52571,0,1,0,0,0,0,0,0
5.54205,0,1,0,0,0,0,0,0
5.53396,0,1,0,0,0,0,0,0
5.51711,0,0,0,0,0,0,0,0
5.49244,0,0,0,0,0,0,0,0
5.51104,0,0,0,0,0,0,0,0
5.56492,0,0,0,0,0,0,0,0
5.69751,0,0,1,0,0,0,0,1
5.54162,0,1,0,0,0,0,0,0
5.66666,0,0,1,0,0,0,1,0
5.41062,0,0,1,0,0,0,0,0
5.51573,0,0,0,0,0,0,0,0
5.52661,0,1,0,0,0,0,0,0
5.5665,0,0,0,0,0,0,0,0
5.52902,0,1,0,0,0,0,0,0
5.48727,0,0,0,0,0,0,0,0
5.50303,0,0,0,0,0,0,0,0
5.46242,0,0,0,0,0,0,0,0
5.50998,0,0,0,0,0,0,0,0
5.49601,0,0,0,0,0,0,0,0
5.20159,1,0,0,0,0,0,0,0
5.4117,0,0,0,0,0,0,0,0
5.47276,0,0,0,0,0,0,0,0
5.66576,0,0,0,1,0,0,0,0
5.49084,0,0,1,0,0,0,0,1
5.55913,0,0,1,0,0,0,0,0
5.48307,0,0,0,0,0,0,0,0
6.27232,1,0,0,0,0,0,0,0
5.50035,0,0,0,0,0,0,0,0
5.52875,0,0,0,0,0,0,0,0
6.13014,0,0,0,0,0,0,1,0
6.49671,1,0,0,0,0,0,0,0
6.05621,0,0,1,0,0,0,0,0
6.24366,0,0,1,0,0,0,0,0
5.5101,0,0,0,0,0,0,0,0
5.49212,0,0,0,0,0,0,0,0
5.80788,1,0,1,0,0,0,0,0
5.47351,0,0,0,1,0,0,0,0
5.50355,0,0,0,0,0,0,0,0
5.53111,0,0,0,0,0,0,0,0
5.51233,0,0,0,0,0,0,0,0
5.51348,0,0,0,0,0,0,0,0
5.49257,0,0,0,0,0,0,0,0
6.06293,0,0,1,0,0,0,0,0
5.50185,0,0,0,0,0,0,0,0
5.52401,0,0,0,0,0,0,0,0
5.51091,0,1,0,0,0,0,0,0
5.78875,1,0,0,1,0,0,0,0
5.58783,0,0,0,1,0,0,0,0
5.64927,0,0,0,1,0,0,0,0
5.50857,0,0,0,0,0,0,0,0
5.37512,0,0,0,0,0,0,0,0
5.41711,0,0,0,0,0,0,0,0
5.69089,0,0,0,1,0,0,0,0
5.5421,0,0,1,0,0,0,0,0
5.73221,0,0,0,1,0,0,0,0
6.14846,1,0,0,0,0,0,0,0
5.48019,0,0,0,0,0,0,0,0
5.62889,0,0,1,1,0,0,0,0
6.51112,1,0,1,0,0,0,0,0
5.60251,0,0,0,0,0,0,0,0
5.55306,0,0,0,0,0,0,0,0
5.50335,0,0,0,0,0,0,0,0
5.61347,0,0,1,0,0,0,1,0
5.52322,0,0,0,0,0,0,0,0
5.37808,0,0,0,0,0,0,0,1
5.51694,0,0,0,0,0,0,0,0
5.51512,0,0,0,0,0,0,0,0
5.44674,0,0,0,0,0,0,0,0
5.43233,0,0,0,0,0,0,0,0
5.54188,0,0,0,0,0,0,0,1
5.4761,0,0,0,0,0,0,0,0
5.48,0,0,0,0,0,0,0,0
5.58495,1,0,0,0,0,1,0,0
5.59311,0,0,0,1,0,0,0,0
5.58309,0,0,0,0,0,1,0,0
5.44965,0,1,0,0,0,0,0,0
5.47767,0,0,0,0,0,0,0,0
5.51128,0,0,0,0,0,0,0,0
5.49209,0,0,0,0,0,0,0,0
6.06685,1,0,0,0,0,0,0,0
5.71094,0,0,1,0,0,0,0,0
6.30341,0,1,1,0,0,0,0,0
5.4818,0,0,0,0,0,0,0,1
5.48639,0,0,0,0,0,0,0,0
5.66696,0,0,1,1,0,0,0,0
5.70686,0,0,0,0,0,0,0,0
5.56737,0,0,0,0,0,0,0,0
5.8136,1,0,0,0,0,0,0,0
5.49887,0,0,0,0,0,0,0,0
5.58891,1,0,0,0,0,0,0,0
5.87968,1,0,0,0,0,1,0,0
5.53192,0,0,0,1,0,0,0,0
5.50799,0,0,0,0,0,0,0,1
5.83882,0,0,0,1,0,0,0,0
5.90713,0,0,0,1,0,0,0,0
5.5034,0,0,0,0,0,0,0,1
5.4647,0,0,0,0,0,0,0,1
5.40627,0,0,0,0,0,0,0,1
5.54483,0,0,0,0,0,0,0,1
6.22638,0,0,1,0,0,0,0,0
5.48884,0,0,0,0,0,0,0,1
5.46057,0,0,0,0,0,0,0,0
5.50035,0,1,0,0,0,0,0,0
5.49931,0,1,0,0,0,0,0,0
6.44774,0,0,1,0,0,0,1,0
5.49755,0,0,0,0,0,0,0,0
5.69841,0,0,1,0,0,0,1,0
6.23161,0,0,1,1,0,0,0,0
5.52128,0,0,1,0,0,0,0,0
5.58752,0,0,1,0,0,0,0,0
5.50184,0,0,0,0,0,0,0,0
5.49713,0,0,0,0,0,0,0,0
5.56892,0,0,0,0,0,0,0,0
5.55037,0,1,0,0,0,0,0,0
5.62761,0,1,0,0,0,0,0,0
5.55926,0,0,0,0,0,1,0,0
5.5047,0,0,0,0,0,0,0,0
5.56286,0,0,0,0,0,0,0,0
5.47397,0,1,0,0,0,0,0,0
5.57919,0,0,0,1,0,0,0,0
5.59164,1,0,0,0,0,0,0,0
5.53101,0,1,0,0,0,0,0,0
5.63387,0,0,1,0,0,0,0,0
5.59908,0,0,0,0,0,0,1,0
5.4695,0,0,0,0,0,0,0,0
5.42782,0,0,0,0,0,0,0,0
5.62535,0,0,1,0,0,0,0,0
5.09728,0,0,1,0,0,0,0,0
5.48367,0,0,0,0,0,0,0,0
6.02063,0,0,1,0,0,0,0,0
6.52953,1,1,0,0,0,0,0,0
6.07497,0,0,0,0,0,1,0,0
5.53487,0,0,1,0,0,0,0,0
5.44303,0,0,0,0,0,0,0,0
6.00664,1,0,1,0,0,0,0,0
5.49834,0,0,0,0,0,0,0,1
5.52371,0,0,0,0,0,0,0,0
5.40058,0,0,1,0,0,0,0,0
6.154,0,0,0,0,1,0,0,0
5.5605,0,0,0,0,0,0,0,0
5.5109,0,0,0,0,0,0,0,0
5.73552,0,0,1,1,0,0,0,0
5.52057,0,1,0,0,0,0,0,0
5.59084,0,0,0,0,0,0,0,0
5.55534,0,0,0,0,0,0,0,0
5.53104,0,1,0,0,0,0,0,0
5.46804,0,1,0,0,0,0,0,0
5.51046,0,1,0,0,0,0,0,0
6.01893,0,0,1,0,0,0,0,0
5.56472,0,0,1,0,0,0,0,0
6.18954,0,1,0,0,0,0,0,0
5.4865,0,0,1,0,0,0,1,0
5.15258,0,0,1,0,0,0,0,0
5.47976,0,0,1,0,0,0,1,0
5.56555,0,0,0,0,0,0,0,0
6.65317,0,0,0,0,1,0,0,0
5.65706,0,0,1,0,0,0,1,0
5.48947,0,0,0,0,0,0,0,1
5.52626,1,0,0,1,0,0,0,0
5.5489,0,0,0,0,0,0,0,0
5.48876,0,0,0,0,0,0,0,0
5.51622,0,0,0,0,0,0,0,0
5.4463,0,0,0,0,0,0,0,0
5.71351,1,0,0,0,0,0,0,0
5.51966,0,0,0,0,0,0,0,0
5.58142,0,0,0,0,0,0,0,0
5.67322,1,0,0,0,0,0,0,0
5.53757,0,0,0,0,0,0,0,0
5.72541,0,0,1,0,0,0,0,0
5.5726,0,0,0,0,0,0,0,0
5.50608,0,0,0,0,0,0,0,1
5.57337,0,0,0,0,0,0,0,1
5.57339,0,0,0,0,0,0,0,1
5.49927,0,0,0,0,0,0,0,1
5.8898,0,0,0,0,0,1,0,0
5.56785,0,0,1,0,0,0,0,0
5.50898,0,0,0,0,0,0,0,0
5.42662,0,0,0,0,0,0,0,1
5.64118,0,1,0,0,0,0,0,0
5.49534,0,0,0,0,0,0,0,0
5.5251,0,0,0,0,0,0,0,0
5.44276,0,0,1,0,0,0,0,0
6.06588,1,0,1,0,0,0,0,0
5.58043,0,0,0,0,0,0,0,0
5.51366,1,0,1,0,0,0,0,0
5.5566,0,1,0,0,0,0,0,0
5.88684,1,0,0,0,0,0,0,0
5.75472,0,0,1,1,0,0,0,0
5.52115,0,0,0,0,0,0,0,0
5.51017,0,0,0,0,0,0,0,0
6.73957,1,0,0,0,0,0,0,0
5.5229,0,0,0,0,0,0,0,0
5.7773,0,0,0,0,0,1,0,0
5.51931,0,0,0,0,0,0,0,0
5.80183,1,0,0,0,0,0,0,0
5.50451,0,0,0,0,0,0,0,0
5.57583,0,0,0,0,0,0,0,0
6.87683,0,0,0,0,0,0,1,0
5.50905,0,0,0,0,0,0,0,0
5.51173,0,0,0,0,0,0,0,1
5.58286,0,0,0,0,0,0,0,0
5.64197,0,0,0,0,0,1,0,0
5.89387,0,0,1,0,0,0,0,0
5.42025,0,0,1,0,0,0,1,0
5.52406,0,0,0,0,0,0,0,0
5.51502,0,1,0,0,0,0,0,0
5.55311,0,0,0,0,0,0,0,0
5.49001,0,1,0,0,0,0,0,0
5.59337,0,0,1,0,0,0,0,0
5.64328,0,0,0,0,0,1,0,0
5.8914,0,0,0,0,0,1,0,0
5.58554,0,0,0,0,0,1,0,0
5.57703,0,0,0,0,0,1,0,0
5.786,0,0,1,0,0,0,0,0
5.41915,0,0,0,0,0,0,0,0
5.52594,0,0,0,0,0,0,0,0
5.75665,0,1,0,0,0,0,0,0
5.64435,1,0,1,0,0,0,0,0
5.51999,0,0,1,0,0,0,0,0
6.62748,0,0,1,0,0,0,0,0
5.60837,0,0,1,0,0,0,0,0
5.50316,0,0,0,0,0,0,0,0
5.5525,0,0,1,0,0,0,0,0
5.53378,0,0,0,0,0,0,0,0
5.48077,0,0,0,0,0,0,0,0
5.55131,0,0,0,0,0,0,0,0
5.49927,0,0,0,0,0,0,0,1
5.48444,1,0,0,0,0,0,0,0
5.50124,0,0,0,0,0,0,0,0
5.53179,0,0,0,0,0,0,0,0
5.54008,0,0,0,0,0,0,0,0
6.42475,0,0,1,0,0,0,0,0
5.57229,0,0,0,0,0,0,0,0
5.52956,1,0,0,1,0,0,0,0
4.2973,0,0,1,0,0,0,0,0
5.50422,0,1,0,0,0,0,0,0
5.54451,0,0,0,1,0,1,0,0
4.2976,0,0,0,0,0,0,0,1
5.53725,0,0,0,0,0,0,0,0
5.68225,0,0,1,0,0,0,0,0
5.75771,0,0,0,0,0,1,0,0
5.48959,0,0,0,0,0,0,0,0
5.45531,0,0,0,0,0,0,0,0
5.60565,0,1,0,0,0,0,0,0
5.46542,0,0,1,0,0,0,0,0
5.90232,0,1,0,0,0,0,0,0
5.5636,0,0,1,0,0,0,0,0
5.72632,0,0,0,1,0,1,0,0
5.27127,0,0,0,0,0,0,0,0
6.09749,0,0,0,0,0,1,0,0
5.44788,0,0,0,0,0,0,0,0
6.03019,0,0,0,0,0,1,0,0
5.30864,0,0,1,0,0,0,0,0
5.50349,0,1,0,0,0,0,0,0
5.43452,0,0,0,0,0,0,0,0
5.93409,0,0,0,0,0,1,0,0
5.87582,0,0,0,0,0,1,0,0
5.50182,0,0,0,0,0,0,0,0
5.53783,0,0,0,0,0,0,0,0
5.47231,1,0,0,0,0,0,0,0
5.43565,0,0,0,0,0,0,0,0
5.46119,0,0,0,0,0,0,0,0
5.43819,0,0,0,0,0,0,0,1
6.23916,0,0,0,0,0,1,0,0
5.47393,0,0,0,0,0,0,0,0
5.94045,0,0,0,0,0,1,0,0
5.75594,0,0,1,0,0,0,0,0
5.33453,0,0,0,0,0,0,0,0
5.84566,1,0,0,0,0,0,0,0
5.74184,1,0,1,0,0,0,0,0
5.63525,0,1,0,0,0,0,0,0
5.48947,0,0,0,0,0,0,0,0
5.85096,0,1,1,0,0,0,0,0
5.50017,0,0,0,0,0,0,0,0
5.89808,0,0,1,0,0,0,0,0
5.52164,0,0,0,0,0,0,0,0
5.65182,0,0,1,0,0,0,0,0
5.47608,0,0,0,0,0,0,0,0
6.66654,0,0,1,0,0,0,0,0
5.45115,0,0,0,1,0,0,0,0
5.5201,0,0,0,0,0,0,1,0
5.54151,0,0,0,0,0,0,0,0
5.61812,0,0,0,0,0,0,0,0
5.73611,0,0,1,0,0,0,0,0
5.48593,0,0,0,0,0,1,0,0
5.52564,0,0,0,0,0,0,0,0
5.64977,0,0,1,0,0,0,0,0
5.56122,1,0,0,0,0,1,0,0
5.49147,0,0,0,0,0,1,0,0
5.46628,0,0,0,0,0,0,0,0
6.0913,0,0,1,0,0,0,0,0
5.56949,0,0,1,0,0,0,0,0
5.47363,0,0,0,0,0,0,0,0
5.62138,0,0,1,1,0,0,0,0
6.08391,1,0,0,0,0,0,0,0
5.84004,1,0,0,0,0,0,0,0
6.19147,0,0,1,0,0,0,0,0
5.78013,0,0,0,0,0,1,0,0
5.45402,0,0,0,1,1,0,0,0
5.80343,1,0,0,1,0,0,0,0
6.3918,0,0,0,0,0,1,0,0
5.50198,0,0,0,0,0,0,0,0
5.53945,0,0,1,0,0,0,0,0
5.43122,0,0,1,0,0,0,0,0
5.46584,0,0,0,0,0,1,0,0
5.51767,0,0,0,0,0,0,0,0
5.76653,1,0,0,0,0,1,0,0
5.61134,0,0,0,0,0,1,0,0
5.66308,0,0,0,0,0,1,0,0
5.41009,0,0,0,1,0,0,0,0
5.17542,1,0,0,1,0,0,0,0
5.51139,0,1,0,0,0,1,0,0
6.91272,1,0,0,0,0,0,0,0
5.47184,0,1,0,0,0,0,0,0
5.60917,0,0,1,0,0,0,0,0
5.51701,1,0,0,1,0,0,0,0
5.46925,0,0,0,0,1,0,0,0
5.61662,0,0,0,0,0,0,0,0
5.65223,0,0,0,0,1,0,0,0
5.66889,0,1,0,0,0,0,0,0
5.56004,0,0,0,0,0,1,0,0
5.50138,0,0,1,1,0,0,0,0
5.48577,0,0,0,0,0,0,0,0
5.6443,0,0,0,0,1,1,0,0
6.61997,0,0,1,0,0,0,0,0
5.26818,0,0,1,0,0,0,0,0
5.52115,0,0,0,0,0,0,0,0
5.54136,0,0,0,0,1,0,0,0
5.44284,0,0,0,0,0,0,0,0
5.57645,0,0,0,0,0,0,0,0
5.65977,0,0,1,0,0,0,0,1
5.48064,0,0,0,0,0,0,0,0
5.77307,0,0,1,0,0,0,0,0
5.72445,0,0,1,1,0,0,0,0
5.49736,0,0,0,0,0,0,0,0
6.50886,0,0,0,1,0,1,0,0
5.65092,0,0,0,0,0,0,0,0
5.48798,0,0,0,0,0,0,0,0
5.57506,0,0,0,1,0,0,0,0
6.35085,0,0,0,0,0,0,1,0
5.84784,0,1,1,0,0,0,0,0
5.44369,0,0,0,0,0,0,0,0
5.54131,0,1,0,0,0,0,0,0
5.7141,0,0,1,0,0,0,0,0
5.50732,0,1,0,0,0,0,0,0
5.55258,0,0,1,0,0,1,0,0
5.87443,0,0,0,0,1,0,0,0
5.56809,0,0,1,0,0,0,0,0
5.43946,0,0,0,0,0,1,0,0
5.58585,0,0,0,1,0,0,0,0
5.50446,0,0,0,0,0,0,0,0
5.50341,0,0,0,0,0,0,0,0
5.96895,0,0,1,0,0,0,0,0
6.17979,0,0,0,0,0,1,0,0
5.95073,0,0,1,0,0,0,0,0
5.63356,0,0,0,0,0,0,0,0
5.49895,0,0,0,0,0,0,0,0
6.38258,0,0,0,1,0,0,0,0
6.57719,1,0,0,0,0,0,0,0
5.52036,0,0,0,0,0,1,0,0
5.51007,1,0,0,1,0,0,0,0
5.58396,0,0,1,0,0,0,0,0
6.17888,0,0,0,0,0,1,0,0
5.42388,0,0,0,0,0,1,0,0
5.54217,0,0,0,0,0,1,0,0
5.76042,0,0,0,0,0,1,0,0
5.78176,1,0,0,1,0,0,0,0
5.56152,1,0,0,1,0,0,0,0
5.58502,0,0,0,1,0,0,0,0
5.51633,0,0,0,0,0,0,0,0
5.51448,0,0,0,0,0,0,0,0
5.70234,0,0,0,0,0,1,0,0
5.66133,0,0,0,0,0,1,0,0
5.89262,0,0,0,0,0,1,0,0
5.53101,0,0,1,1,0,0,0,0
5.52389,0,0,0,0,0,0,0,0
6.07342,0,0,0,0,0,1,0,0
5.53517,1,0,1,0,0,0,0,0
5.62757,0,1,0,0,0,0,0,0
5.54088,1,0,0,1,0,0,0,0
5.54459,0,0,0,0,0,1,0,0
5.974,1,0,1,0,0,0,0,0
5.54914,0,0,0,0,0,1,0,0
5.51162,0,0,0,0,0,1,0,0
5.52853,0,1,0,0,0,0,0,0
5.46562,0,0,0,0,0,0,0,0
5.18466,0,0,1,0,0,0,0,0
5.95202,0,0,0,0,0,1,0,0
6.01007,0,0,0,0,0,1,0,0
5.48924,0,0,0,0,0,0,0,1
6.59373,0,0,0,0,0,1,0,0
5.49922,0,0,0,0,0,0,0,0
5.84412,0,0,0,0,0,1,0,0
5.40574,0,0,0,0,0,0,0,1
5.51227,0,0,0,0,0,1,0,0
5.49924,0,0,0,0,0,0,0,0
5.57433,0,0,0,0,0,1,0,0
5.49798,0,0,0,0,0,0,0,0
5.56132,0,0,0,0,0,1,0,0
6.05092,0,0,0,1,0,0,0,0
5.52064,0,1,0,0,0,0,0,0
5.53184,0,0,0,0,0,0,0,0
5.49628,0,0,0,0,0,0,0,0
5.47765,0,0,0,0,0,0,0,0
5.47836,0,0,0,0,0,0,0,0
5.53576,0,0,0,0,1,0,0,0
5.51623,0,0,0,1,0,1,0,0
5.44659,0,0,0,0,0,1,0,0
5.71165,0,0,0,1,0,1,0,0
5.52373,0,0,0,0,0,0,0,0
5.63578,1,0,0,0,0,1,0,0
6.60263,0,0,0,1,0,0,0,0
5.56898,0,0,0,0,0,1,0,0
5.48612,0,0,0,0,0,0,0,0
5.51819,0,0,0,0,0,0,0,0
5.48109,0,1,0,0,0,0,0,0
5.49404,0,0,0,0,0,0,0,0
5.48451,0,0,0,0,0,0,0,0
5.71428,0,0,1,1,0,0,0,0
5.94384,0,0,0,0,0,1,0,0
5.41416,0,0,0,0,0,0,0,0
5.47089,0,0,0,0,0,0,0,0
5.52165,0,0,0,0,0,1,0,0
5.51917,0,0,0,0,0,0,0,0
5.54478,0,0,0,0,0,0,0,0
5.47401,0,0,0,0,0,1,0,0
5.49367,0,0,0,0,0,0,0,0
5.47094,0,0,0,0,0,0,0,0
5.49003,1,0,0,0,0,0,0,0
5.45542,0,0,0,0,0,0,0,0
6.31479,0,0,0,0,0,1,0,0
5.53288,0,0,0,0,0,0,0,0
5.50686,0,0,0,0,0,0,0,0
5.89872,0,0,0,0,0,1,0,0
5.71082,0,0,0,0,0,1,0,0
5.69895,0,0,0,0,0,1,0,0
5.73435,0,0,0,0,0,1,0,0
5.60804,0,0,0,0,0,1,0,0
5.59778,0,0,0,0,0,1,0,0
5.48803,0,0,0,0,0,1,0,0
5.457,0,0,0,0,0,0,0,0
5.71454,0,0,0,0,0,1,0,0
5.5211,0,0,0,0,0,0,0,0
6.14988,0,0,0,1,0,0,0,0
5.84637,0,1,0,0,0,0,0,0
5.7762,0,0,0,0,0,1,0,0
5.86732,0,0,0,0,0,1,0,0
5.51949,0,0,0,0,0,0,0,0
5.76603,0,0,0,0,0,1,0,0
5.50996,0,0,0,0,0,0,0,0
5.44989,0,0,0,0,0,0,0,0
5.64915,0,0,0,0,0,0,0,0
5.50167,0,0,0,0,0,0,0,0
5.5391,1,0,0,0,0,0,1,0
5.51921,0,0,0,0,0,0,0,0
5.7738,0,0,1,0,0,0,0,0
5.51553,0,0,0,0,0,0,0,0
5.41674,0,0,0,0,0,0,1,0
5.70927,1,0,0,0,0,0,0,0
5.58006,0,0,0,0,0,1,0,0
5.64908,0,0,0,1,0,1,0,0
5.53703,0,0,0,0,0,1,0,0
5.52908,0,0,0,1,0,0,0,0
5.54833,0,0,0,1,0,0,0,0
5.51503,0,0,0,0,0,1,0,0
5.5327,0,0,0,0,0,0,0,0
5.66569,0,0,0,0,0,0,0,1
5.47307,0,0,0,0,0,0,0,0
5.80884,0,0,1,0,0,0,1,0
5.44767,0,0,0,0,0,0,0,0
5.46326,0,0,0,0,0,0,0,0
5.74363,1,0,0,0,0,1,0,0
5.59851,0,0,0,0,0,1,0,0
5.90639,0,0,0,0,0,1,0,0
5.64275,0,0,0,0,0,1,0,0
5.5365,0,0,0,0,0,0,0,0
5.64246,1,0,0,0,0,1,0,0
5.48339,0,1,0,0,0,0,0,0
5.49242,0,0,0,0,0,0,0,0
5.53062,0,0,0,0,0,1,0,0
5.84432,0,0,0,1,0,1,0,0
5.44636,0,0,0,0,0,0,0,0
5.50904,0,0,0,0,0,1,0,0
5.77239,0,0,0,0,0,1,0,0
5.53842,1,0,0,0,0,0,0,0
5.58292,0,0,0,0,0,1,0,0
5.46951,0,0,0,0,0,1,0,0
5.42157,0,0,0,0,0,0,0,0
5.45155,0,0,0,0,0,0,0,0
5.62937,0,0,0,0,0,1,0,0
5.50799,0,0,0,0,0,0,0,0
5.5064,0,0,0,0,0,0,0,0
5.38215,0,0,0,0,0,0,0,1
5.45788,0,0,0,0,0,0,0,0
